,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_net_arch,params_vf_coef,state
863,863,-250000.0,2021-12-15 10:11:07.423706,2021-12-15 10:16:44.754861,0 days 00:05:37.331155,tanh,8,0.1,3.0343380695101234e-08,0.99,0.9999,0.1023304590634584,0.3,20,128,small,0.9375520584272388,PRUNED
864,864,-250000.0,2021-12-15 10:16:44.762749,2021-12-15 10:22:25.256855,0 days 00:05:40.494106,tanh,8,0.4,1.003542028446501e-08,1.0,0.999,0.13807528098075988,0.3,20,32,small,0.9795195416342541,PRUNED
865,865,-250000.0,2021-12-15 10:22:25.268089,2021-12-15 10:27:11.666168,0 days 00:04:46.398079,tanh,8,0.2,1.5006787581286172e-08,0.8,0.9999,0.11056689206453185,0.3,20,1024,small,0.9191465215924868,PRUNED
866,866,-250000.0,2021-12-15 10:27:11.673910,2021-12-15 10:32:30.897098,0 days 00:05:19.223188,tanh,8,0.2,3.048750660505432e-08,0.8,0.98,0.08606200483432169,0.8,20,512,small,0.9062132379241523,PRUNED
867,867,-920.0,2021-12-15 10:32:30.905486,2021-12-15 10:46:54.062306,0 days 00:14:23.156820,tanh,64,0.1,3.132408051777391e-07,0.9,0.99,0.23620871009698877,0.3,20,32,medium,0.9488797359718821,COMPLETE
868,868,-250000.0,2021-12-15 10:46:54.081907,2021-12-15 10:48:52.330544,0 days 00:01:58.248637,tanh,32,0.1,1.0141090041711231e-08,0.9,0.99,0.149959555618028,0.3,20,64,small,0.38512303255907665,PRUNED
869,869,-776.0,2021-12-15 10:48:52.338493,2021-12-15 10:54:52.176951,0 days 00:05:59.838458,tanh,128,0.3,5.284801592516463e-08,0.9,0.99,0.19857796568714509,0.3,20,32,small,0.414186224549292,COMPLETE
870,870,-308.0,2021-12-15 10:54:52.194959,2021-12-15 10:56:25.249541,0 days 00:01:33.054582,tanh,8,0.1,2.1858609416168074e-08,0.95,0.95,0.10541797781887949,0.3,1,64,small,0.6627346674059285,COMPLETE
871,871,-250000.0,2021-12-15 10:56:25.267357,2021-12-15 10:59:30.371353,0 days 00:03:05.103996,tanh,64,0.1,1.786611300019241e-08,0.99,0.9999,0.08940014052754235,0.3,20,16,small,0.9617276101304039,PRUNED
872,872,-584.0,2021-12-15 10:59:30.379112,2021-12-15 11:01:06.280177,0 days 00:01:35.901065,tanh,32,0.1,5.089362825504946e-07,0.95,0.99,0.13466061196849907,0.9,1,64,medium,0.9375043483247391,COMPLETE
873,873,-798.0,2021-12-15 11:01:06.298157,2021-12-15 11:06:58.633322,0 days 00:05:52.335165,tanh,64,0.4,3.793430650200097e-07,1.0,0.999,0.07286425989997523,0.3,20,32,small,0.2455232823939562,COMPLETE
874,874,-290.0,2021-12-15 11:06:58.651188,2021-12-15 11:07:45.819354,0 days 00:00:47.168166,tanh,128,0.1,7.315915630090928e-07,0.9,0.9999,0.17271819248671574,5.0,1,128,small,0.9766559985900868,COMPLETE
875,875,-304.0,2021-12-15 11:07:45.837806,2021-12-15 11:25:59.203301,0 days 00:18:13.365495,tanh,8,0.4,1.0806471281906505e-06,0.95,0.999,0.11698066131448229,0.8,20,32,small,0.6836597291086243,COMPLETE
876,876,-408.0,2021-12-15 11:25:59.222459,2021-12-15 11:40:37.617738,0 days 00:14:38.395279,tanh,32,0.4,3.758826089714738e-08,1.0,0.999,0.0904134980228653,0.3,20,32,medium,0.2188309398632473,COMPLETE
877,877,-708.0,2021-12-15 11:40:37.637715,2021-12-15 11:41:28.240440,0 days 00:00:50.602725,tanh,128,0.1,3.953408290422848e-06,0.99,0.95,0.24367868138473064,0.3,1,64,small,0.7446860498381327,COMPLETE
878,878,-99744.0,2021-12-15 11:41:28.258214,2021-12-15 11:41:45.972048,0 days 00:00:17.713834,tanh,128,0.3,6.020210838382343e-06,0.99,0.9999,0.001481949530843296,0.3,1,64,small,0.49874455905678206,PRUNED
879,879,-1300.0,2021-12-15 11:41:45.979856,2021-12-15 11:43:23.754190,0 days 00:01:37.774334,tanh,128,0.1,2.3121490546028103e-08,0.99,0.98,0.13301877784937957,0.3,1,8,small,0.9833232991872461,COMPLETE
880,880,-1168.0,2021-12-15 11:43:23.825835,2021-12-15 11:44:33.359592,0 days 00:01:09.533757,tanh,16,0.2,0.00023329526757718652,0.8,0.95,0.07669086744262346,0.8,1,64,small,0.9220251979469185,COMPLETE
881,881,-250000.0,2021-12-15 11:44:33.380315,2021-12-15 11:45:52.994651,0 days 00:01:19.614336,tanh,64,0.1,1.2861228132291308e-08,0.98,0.9999,0.10343632984816727,0.3,20,512,small,0.9474339070359113,PRUNED
882,882,-250000.0,2021-12-15 11:45:53.002611,2021-12-15 11:46:34.166980,0 days 00:00:41.164369,tanh,32,0.1,2.608780490771645e-07,0.9,0.99,0.0008632015961908484,0.3,1,64,medium,0.438490363066765,PRUNED
883,883,-792.0,2021-12-15 11:46:34.174906,2021-12-15 11:48:10.222072,0 days 00:01:36.047166,tanh,8,0.1,2.4289583094893434e-06,0.99,0.9999,0.18613593351900326,0.3,1,32,small,0.8970453754088916,COMPLETE
884,884,-250000.0,2021-12-15 11:48:10.240374,2021-12-15 11:49:32.163541,0 days 00:01:21.923167,tanh,128,0.1,4.6113274374862695e-08,0.95,0.95,0.07418035695271274,0.9,20,64,small,0.5098354951953334,PRUNED
885,885,-1616.0,2021-12-15 11:49:32.171461,2021-12-15 11:50:42.645272,0 days 00:01:10.473811,tanh,64,0.3,5.799784567359594e-07,0.9,0.9999,0.1482331440279994,0.6,1,16,small,0.4093528423676516,COMPLETE
886,886,-876.0,2021-12-15 11:50:42.664425,2021-12-15 12:04:57.139114,0 days 00:14:14.474689,tanh,32,0.4,6.92880480581784e-08,0.95,0.999,0.10046319447277323,0.3,20,32,medium,0.6450352951087472,COMPLETE
887,887,-250000.0,2021-12-15 12:04:57.158078,2021-12-15 12:10:37.324073,0 days 00:05:40.165995,tanh,8,0.4,1.525816520657745e-06,1.0,0.999,0.0604104272249323,0.5,20,32,small,0.6200858562956546,PRUNED
888,888,-368.0,2021-12-15 12:10:37.332258,2021-12-15 12:11:28.309688,0 days 00:00:50.977430,tanh,128,0.1,1.4691497238541396e-08,0.99,0.98,0.12674271334468815,0.3,1,64,small,0.953884333120993,COMPLETE
889,889,420.0,2021-12-15 12:11:28.328683,2021-12-15 12:17:24.892648,0 days 00:05:56.563965,tanh,64,0.4,9.87825977243589e-07,0.95,0.999,0.07285203509774092,0.8,20,32,small,0.2317291986857119,COMPLETE
890,890,-1162.0,2021-12-15 12:17:24.911479,2021-12-15 12:23:15.374436,0 days 00:05:50.462957,tanh,64,0.4,9.933893789806065e-07,0.95,0.999,0.08301286573435653,0.8,20,32,small,0.2325942634209588,COMPLETE
891,891,-744.0,2021-12-15 12:23:15.393035,2021-12-15 12:29:09.013262,0 days 00:05:53.620227,tanh,64,0.4,2.256969783413855e-08,0.95,0.999,0.0981011452186484,0.8,20,32,small,0.23207913634543606,COMPLETE
892,892,-250000.0,2021-12-15 12:29:09.032580,2021-12-15 12:33:34.253251,0 days 00:04:25.220671,tanh,64,0.4,1.2688354044650545e-06,0.95,0.999,0.11470844834415898,0.8,20,32,medium,0.26565025388261,PRUNED
893,893,-250000.0,2021-12-15 12:33:34.259936,2021-12-15 12:39:59.362538,0 days 00:06:25.102602,tanh,64,0.4,1.021242857092625e-06,0.95,0.999,0.07235303411015823,0.8,20,32,small,0.2153699975859667,COMPLETE
894,894,-250000.0,2021-12-15 12:39:59.381417,2021-12-15 12:41:55.316921,0 days 00:01:55.935504,tanh,64,0.4,1.5525406270738486e-06,0.95,0.999,0.16507889879458987,0.8,20,32,small,0.2590415082386894,PRUNED
895,895,-250000.0,2021-12-15 12:41:55.325156,2021-12-15 12:47:58.599573,0 days 00:06:03.274417,tanh,64,0.4,2.5705892104345152e-08,0.95,0.999,0.08878965819787596,0.8,20,32,small,0.20628158284093057,COMPLETE
896,896,188.0,2021-12-15 12:47:58.619163,2021-12-15 12:53:56.047556,0 days 00:05:57.428393,tanh,64,0.4,4.4593459730890436e-07,0.95,0.9999,0.21470182535407306,0.3,20,32,small,0.2287116176794663,COMPLETE
897,897,-636.0,2021-12-15 12:53:56.067074,2021-12-15 12:59:56.969822,0 days 00:06:00.902748,tanh,64,0.4,3.9043623357072073e-07,0.95,0.9999,0.203980627179688,0.8,20,32,small,0.23460663906455873,COMPLETE
898,898,-250000.0,2021-12-15 12:59:56.989264,2021-12-15 13:04:23.013650,0 days 00:04:26.024386,tanh,64,0.4,2.860785390004121e-07,0.95,0.9999,0.248812524070369,0.8,20,32,medium,0.2314045359148437,PRUNED
899,899,-250000.0,2021-12-15 13:04:23.020638,2021-12-15 13:10:17.728233,0 days 00:05:54.707595,tanh,64,0.4,4.1031379471590115e-07,0.95,0.9999,0.22296380630035376,0.8,20,32,small,0.18724142616966083,COMPLETE
900,900,-416.0,2021-12-15 13:10:17.748068,2021-12-15 13:16:10.095826,0 days 00:05:52.347758,tanh,64,0.4,2.2161684111974375e-07,0.95,0.9999,0.2506848890461207,0.8,20,32,small,0.20992034225546527,COMPLETE
901,901,-250000.0,2021-12-15 13:16:10.114245,2021-12-15 13:18:05.706730,0 days 00:01:55.592485,tanh,64,0.4,5.536636905574352e-07,0.95,0.9999,0.3197055625559445,0.3,20,32,small,0.2759612278969727,PRUNED
902,902,-250000.0,2021-12-15 13:18:05.714597,2021-12-15 13:24:26.836025,0 days 00:06:21.121428,tanh,64,0.4,5.521818847779935e-07,0.95,0.9999,0.2791211325167339,0.8,20,32,small,0.2457679881243592,COMPLETE
903,903,-250000.0,2021-12-15 13:24:26.854347,2021-12-15 13:28:50.663706,0 days 00:04:23.809359,tanh,64,0.4,3.273398345033799e-07,0.95,0.9999,0.20732350208954475,0.8,20,32,medium,0.24803558383992375,PRUNED
904,904,-250000.0,2021-12-15 13:28:50.671490,2021-12-15 13:30:47.736099,0 days 00:01:57.064609,tanh,64,0.4,1.912202742283137e-07,0.95,0.9999,0.1689014451610721,0.8,20,32,small,0.1960083402357461,PRUNED
905,905,-250000.0,2021-12-15 13:30:47.744329,2021-12-15 13:32:45.148247,0 days 00:01:57.403918,tanh,64,0.4,7.143146590959633e-07,0.95,0.9999,0.1896886184303587,0.5,20,32,small,0.22107615276819387,PRUNED
906,906,-250000.0,2021-12-15 13:32:45.155336,2021-12-15 13:34:42.566941,0 days 00:01:57.411605,tanh,64,0.4,3.969665480771068e-07,0.95,0.9999,0.28463141935779296,0.3,20,32,small,0.2383517799805617,PRUNED
907,907,-1054.0,2021-12-15 13:34:42.575121,2021-12-15 13:40:39.933611,0 days 00:05:57.358490,tanh,64,0.4,7.813503830036382e-07,0.95,0.9999,0.131338674790123,0.3,20,32,small,0.2092845192260294,COMPLETE
908,908,-250000.0,2021-12-15 13:40:39.952764,2021-12-15 13:45:07.902193,0 days 00:04:27.949429,tanh,64,0.4,4.5478946065239643e-07,0.95,0.9999,0.15673627796110817,0.9,20,32,medium,0.2462318234778263,PRUNED
909,909,-250000.0,2021-12-15 13:45:07.910290,2021-12-15 13:47:05.285400,0 days 00:01:57.375110,tanh,64,0.4,2.6118874523423174e-07,0.95,0.9999,0.21549060807480905,0.5,20,32,small,0.23081390807870195,PRUNED
910,910,-250000.0,2021-12-15 13:47:05.293650,2021-12-15 13:49:02.593745,0 days 00:01:57.300095,tanh,64,0.4,5.148940954475354e-07,0.95,0.95,0.14521527990692246,5.0,20,32,small,0.2640655253556848,PRUNED
911,911,-760.0,2021-12-15 13:49:02.601829,2021-12-15 13:50:54.732733,0 days 00:01:52.130904,tanh,64,0.4,8.656100376349955e-07,0.95,0.9999,0.0005779283358200734,0.3,20,32,small,0.19877079864204783,PRUNED
912,912,-648.0,2021-12-15 13:50:54.740908,2021-12-15 13:56:54.221791,0 days 00:05:59.480883,tanh,64,0.4,6.713329678642333e-07,0.95,0.999,0.1839383551525161,0.8,20,32,small,0.17595673688054994,COMPLETE
913,913,-544.0,2021-12-15 13:56:54.242353,2021-12-15 14:11:22.751055,0 days 00:14:28.508702,tanh,64,0.4,1.3833161671181293e-07,0.95,0.9999,0.0009756333856972421,0.3,20,32,medium,0.23113636455396303,COMPLETE
914,914,-250000.0,2021-12-15 14:11:22.771886,2021-12-15 14:12:33.914198,0 days 00:01:11.142312,tanh,64,0.4,8.952673459474881e-07,0.95,0.95,0.11506814103990416,0.3,20,2048,small,0.2168578833829639,PRUNED
915,915,-250000.0,2021-12-15 14:12:33.922291,2021-12-15 14:14:34.717589,0 days 00:02:00.795298,tanh,64,0.4,5.586439192595256e-07,0.95,0.9999,0.154500079895707,0.5,20,32,small,0.2876304725049335,PRUNED
916,916,-536.0,2021-12-15 14:14:34.726025,2021-12-15 14:20:55.736900,0 days 00:06:21.010875,tanh,32,0.4,1.5869340167850614e-08,0.95,0.98,0.0007089299245945747,0.3,20,1024,small,0.2666274062822256,COMPLETE
917,917,-672.0,2021-12-15 14:20:55.756145,2021-12-15 14:24:58.283170,0 days 00:04:02.527025,tanh,64,0.4,9.822270044674486e-08,0.95,0.95,0.12393039369482156,0.3,20,128,small,0.25600454422925534,COMPLETE
918,918,-700.0,2021-12-15 14:24:58.300225,2021-12-15 15:03:51.605529,0 days 00:38:53.305304,tanh,8,0.4,1.2395636553048642e-06,0.95,0.9999,0.2194708589925172,0.8,20,32,medium,0.9983259061949025,COMPLETE
919,919,-594.0,2021-12-15 15:03:51.625890,2021-12-15 15:09:44.941448,0 days 00:05:53.315558,tanh,64,0.4,5.7985087399998065e-08,0.98,0.999,0.07364945347781174,0.5,20,32,small,0.3738646801743849,COMPLETE
920,920,-250000.0,2021-12-15 15:09:44.959101,2021-12-15 15:11:33.322786,0 days 00:01:48.363685,tanh,32,0.3,3.5559416286181286e-07,0.95,0.9999,0.27018284022772887,0.3,20,512,small,0.17924171871526978,PRUNED
921,921,-756.0,2021-12-15 15:11:33.330801,2021-12-15 15:17:25.747241,0 days 00:05:52.416440,tanh,64,0.4,2.0879660644684174e-07,0.95,0.95,0.06277011816786753,0.3,20,32,small,0.70650418445166,COMPLETE
922,922,-250000.0,2021-12-15 15:17:25.766977,2021-12-15 15:23:05.847277,0 days 00:05:40.080300,tanh,8,0.4,8.668586003252835e-07,0.95,0.9999,0.10125846995774626,0.9,20,32,small,0.20360275037404288,PRUNED
923,923,-690.0,2021-12-15 15:23:05.855968,2021-12-15 15:45:31.945850,0 days 00:22:26.089882,tanh,32,0.4,4.813663300985077e-07,0.95,0.98,0.15949450179548533,0.3,20,16,medium,0.932147285628909,COMPLETE
924,924,-250000.0,2021-12-15 15:45:31.965533,2021-12-15 15:47:27.540917,0 days 00:01:55.575384,tanh,64,0.3,1.3606068110673523e-08,0.95,0.9999,0.13770816279498047,0.5,20,32,small,0.967769905216071,PRUNED
925,925,-208.0,2021-12-15 15:47:27.548650,2021-12-15 15:53:19.608572,0 days 00:05:52.059922,tanh,32,0.4,2.9874982329749154e-08,0.95,0.95,0.05843790165388226,0.3,20,32,small,0.27886882384248546,COMPLETE
926,926,-250000.0,2021-12-15 15:53:19.626905,2021-12-15 15:58:45.695177,0 days 00:05:26.068272,tanh,8,0.4,6.44356355593281e-07,0.95,0.9999,0.0017144051940942645,0.8,20,256,small,0.24793468223822457,PRUNED
927,927,-1256.0,2021-12-15 15:58:45.703228,2021-12-15 16:02:39.888721,0 days 00:03:54.185493,tanh,64,0.3,1.0325711869819511e-08,0.98,0.999,0.10352567175494426,0.3,20,128,small,0.22543311241979383,COMPLETE
928,928,-1544.0,2021-12-15 16:02:39.905254,2021-12-15 16:14:57.935487,0 days 00:12:18.030233,tanh,32,0.4,1.9153200122153682e-08,0.95,0.9999,0.0761604334562201,0.5,20,32,medium,0.15734219142392009,COMPLETE
929,929,-250000.0,2021-12-15 16:14:57.951224,2021-12-15 16:16:43.650111,0 days 00:01:45.698887,tanh,64,0.4,3.878112467047867e-08,0.99,0.95,0.0003555161119040344,0.3,20,32,small,0.7335230283797509,PRUNED
930,930,-1512.0,2021-12-15 16:16:43.657766,2021-12-15 16:20:55.748479,0 days 00:04:12.090713,tanh,8,0.2,1.2531973150078779e-06,0.95,0.9999,0.0012390637380161698,0.3,20,512,small,0.9147944223456759,PRUNED
931,931,-1252.0,2021-12-15 16:20:55.754918,2021-12-15 16:26:12.023337,0 days 00:05:16.268419,tanh,64,0.1,3.002392121833232e-07,0.99,0.98,0.1179822626436905,0.8,20,32,small,0.7846155868492652,COMPLETE
932,932,-1456.0,2021-12-15 16:26:12.039474,2021-12-15 16:41:39.378012,0 days 00:15:27.338538,tanh,32,0.2,1.070026567916605e-06,0.99,0.95,0.18627989388940802,0.5,20,8,small,0.6658758957771064,COMPLETE
933,933,-872.0,2021-12-15 16:41:39.395138,2021-12-15 17:14:52.549440,0 days 00:33:13.154302,tanh,8,0.4,6.190192326076377e-07,0.95,0.9999,0.058101117864321004,0.3,20,16,medium,0.3013407468302043,COMPLETE
934,934,-250000.0,2021-12-15 17:14:52.565988,2021-12-15 17:16:03.666339,0 days 00:01:11.100351,tanh,64,0.1,1.4953022955390618e-07,0.99,0.999,0.08910902521268574,0.3,20,256,small,0.9618177094053646,PRUNED
935,935,-250000.0,2021-12-15 17:16:03.672465,2021-12-15 17:17:37.419271,0 days 00:01:33.746806,tanh,32,0.2,6.035718882758868e-08,0.95,0.9999,0.13708242862506534,5.0,20,2048,small,0.1988934649884949,PRUNED
936,936,-250000.0,2021-12-15 17:17:37.425745,2021-12-15 17:19:19.175043,0 days 00:01:41.749298,tanh,64,0.3,3.9729533993454143e-07,0.99,0.95,0.0652935034141369,0.9,20,32,small,0.9473315149271504,PRUNED
937,937,-470.0,2021-12-15 17:19:19.181487,2021-12-15 17:35:05.753513,0 days 00:15:46.572026,tanh,8,0.1,7.920180686492193e-08,0.95,0.9999,0.22269600989878907,0.3,20,1024,small,0.8944810850618208,COMPLETE
938,938,-250000.0,2021-12-15 17:35:05.770570,2021-12-15 17:39:00.884152,0 days 00:03:55.113582,tanh,32,0.2,1.005461947922244e-08,0.99,0.98,0.08900770177482548,0.5,20,128,medium,0.9807204574329725,PRUNED
939,939,-250000.0,2021-12-15 17:39:00.890872,2021-12-15 17:44:37.516854,0 days 00:05:36.625982,tanh,64,0.4,1.8202484171223915e-06,0.95,0.9999,0.16232279713314818,0.3,20,32,small,0.258135041793948,COMPLETE
940,940,-1448.0,2021-12-15 17:44:37.533770,2021-12-15 17:45:57.140491,0 days 00:01:19.606721,tanh,8,0.1,7.484461179811493e-07,0.99,0.95,0.34447368312619,0.8,1,32,small,0.9354049360316181,COMPLETE
941,941,-250000.0,2021-12-15 17:45:57.156369,2021-12-15 17:47:05.450681,0 days 00:01:08.294312,tanh,64,0.2,2.9451413218062117e-08,0.95,0.9999,0.10242812005236229,0.3,20,512,small,0.21215115555602918,PRUNED
942,942,-1000.0,2021-12-15 17:47:05.456981,2021-12-15 17:47:26.082738,0 days 00:00:20.625757,tanh,32,0.1,1.9889279503213383e-08,0.98,0.999,0.073178596598372,0.5,1,256,small,0.2765694501172804,PRUNED
943,943,-1216.0,2021-12-15 17:47:26.088983,2021-12-15 17:52:34.436496,0 days 00:05:08.347513,tanh,128,0.2,9.756513210838609e-07,0.99,0.9999,0.05159532982503121,0.3,20,32,small,0.35520849123961024,COMPLETE
944,944,-640.0,2021-12-15 17:52:34.452349,2021-12-15 17:53:59.324998,0 days 00:01:24.872649,tanh,64,0.4,1.3807591370567315e-08,0.95,0.95,0.13305371049321887,0.3,1,32,medium,0.17472758612096484,COMPLETE
945,945,-1024.0,2021-12-15 17:53:59.342175,2021-12-15 18:08:42.806888,0 days 00:14:43.464713,tanh,8,0.1,4.779446331847991e-07,0.99,0.9999,0.18440831240883748,0.3,20,16,small,0.23967108866023265,COMPLETE
946,946,-640.0,2021-12-15 18:08:42.822631,2021-12-15 18:09:31.371252,0 days 00:00:48.548621,tanh,128,0.2,2.40905835099164e-07,0.95,0.98,0.11614072485307739,0.8,1,32,small,0.9187872584688824,COMPLETE
947,947,-654.0,2021-12-15 18:09:31.386740,2021-12-15 18:14:36.448441,0 days 00:05:05.061701,tanh,32,0.2,4.0643469256791256e-08,0.99,0.9999,0.268940430957568,0.5,20,128,small,0.6794240939324889,COMPLETE
948,948,-816.0,2021-12-15 18:14:36.465433,2021-12-15 18:15:26.178670,0 days 00:00:49.713237,tanh,64,0.1,1.492181392485513e-06,0.95,0.95,0.08228826430049643,0.3,1,32,small,0.39762107114436046,COMPLETE
949,949,-1174.0,2021-12-15 18:15:26.194453,2021-12-15 18:22:51.547752,0 days 00:07:25.353299,tanh,128,0.4,7.018663940234989e-07,0.99,0.9999,0.05790837911199295,0.3,20,256,medium,0.9834887352961222,COMPLETE
950,950,-984.0,2021-12-15 18:22:51.564773,2021-12-15 18:24:15.487324,0 days 00:01:23.922551,tanh,32,0.3,3.3896586163172643e-07,0.95,0.999,0.10318789191216272,0.9,1,8,small,0.960778341498396,COMPLETE
951,951,-250000.0,2021-12-15 18:24:15.503454,2021-12-15 18:28:46.676010,0 days 00:04:31.172556,tanh,8,0.2,1.023370585269235e-07,0.92,0.9999,0.1547068889641159,0.5,20,32,small,0.3170158262071357,PRUNED
952,952,-250000.0,2021-12-15 18:28:46.682007,2021-12-15 18:29:08.518807,0 days 00:00:21.836800,tanh,64,0.1,5.148160557753043e-07,0.99,0.95,0.0020845097977163518,0.3,1,512,small,0.22751766161287293,PRUNED
953,953,-250000.0,2021-12-15 18:29:08.524954,2021-12-15 18:30:47.588337,0 days 00:01:39.063383,tanh,128,0.4,2.0194811292452653e-08,0.95,0.98,0.07456488474552925,0.8,20,32,small,0.6931320004249584,PRUNED
954,954,-976.0,2021-12-15 18:30:47.594685,2021-12-15 18:32:11.197113,0 days 00:01:23.602428,tanh,128,0.2,1.7402754015912962e-07,0.99,0.9999,0.04121391067859565,0.3,1,32,medium,0.36950490991630264,COMPLETE
955,955,-576.0,2021-12-15 18:32:11.213178,2021-12-15 18:37:14.014742,0 days 00:05:02.801564,tanh,64,0.1,9.70098485296015e-07,0.95,0.95,0.0004520948791465179,0.3,20,32,small,0.6457390786285016,COMPLETE
956,956,-852.0,2021-12-15 18:37:14.030397,2021-12-15 18:38:13.839561,0 days 00:00:59.809164,tanh,32,0.2,1.58889808352806e-08,0.92,0.9999,0.11725698969485603,0.5,1,16,small,0.7160016820710446,COMPLETE
957,957,-250000.0,2021-12-15 18:38:13.854975,2021-12-15 18:41:59.409426,0 days 00:03:45.554451,tanh,8,0.1,4.9638873402958714e-08,0.99,0.999,0.21133254571797744,0.3,20,2048,small,0.9466809087403785,PRUNED
958,958,-250000.0,2021-12-15 18:41:59.415583,2021-12-15 18:42:20.362307,0 days 00:00:20.946724,tanh,128,0.4,2.5899555586390097e-08,0.95,0.9999,0.06434168626480444,0.3,1,1024,small,0.18269007818385033,PRUNED
959,959,-60.0,2021-12-15 18:42:20.368337,2021-12-15 18:43:32.240990,0 days 00:01:11.872653,tanh,64,0.2,6.664672205328668e-07,0.9,0.95,0.08894106545571726,0.8,1,256,medium,0.28523402637133166,COMPLETE
960,960,4.0,2021-12-15 18:43:32.257493,2021-12-15 18:48:35.468403,0 days 00:05:03.210910,tanh,32,0.1,1.4180108397266141e-06,0.99,0.9999,0.05286006004550811,0.5,20,32,small,0.9654936211528323,COMPLETE
961,961,268.0,2021-12-15 18:48:35.484671,2021-12-15 18:49:16.843941,0 days 00:00:41.359270,tanh,128,0.2,9.134937167811342e-07,0.95,0.98,0.1552020710345328,0.3,1,128,small,0.2539467272069749,COMPLETE
962,962,-250000.0,2021-12-15 18:49:16.860170,2021-12-15 18:49:38.116797,0 days 00:00:21.256627,tanh,128,0.2,1.5015108397130806e-06,0.95,0.98,0.17318822969185738,5.0,1,128,small,0.19816509066900218,PRUNED
963,963,164.0,2021-12-15 18:49:38.122756,2021-12-15 18:50:21.428956,0 days 00:00:43.306200,tanh,128,0.3,1.8504696802351734e-06,0.95,0.98,0.23285835567096622,0.3,1,128,small,0.9980836373404087,COMPLETE
964,964,-730.0,2021-12-15 18:50:21.444629,2021-12-15 18:51:03.972112,0 days 00:00:42.527483,tanh,128,0.4,1.2664061446583258e-06,0.95,0.98,0.14211749870859675,0.9,1,256,small,0.163237179881842,COMPLETE
965,965,-1340.0,2021-12-15 18:51:03.987724,2021-12-15 18:51:46.262988,0 days 00:00:42.275264,tanh,128,0.1,1.010865597661825e-06,0.95,0.98,0.18318248559744688,0.3,1,128,small,0.2247256718593435,COMPLETE
966,966,-540.0,2021-12-15 18:51:46.278779,2021-12-15 18:52:31.459931,0 days 00:00:45.181152,tanh,128,0.2,7.98218598215301e-07,0.95,0.98,0.2841168565594871,0.5,1,128,small,0.9141684485911168,COMPLETE
967,967,-880.0,2021-12-15 18:52:31.475417,2021-12-15 18:53:13.449278,0 days 00:00:41.973861,tanh,128,0.1,2.1310904757006865e-06,0.95,0.98,0.13727980428535275,0.3,1,512,small,0.935729920971042,COMPLETE
968,968,-218.0,2021-12-15 18:53:13.465199,2021-12-15 18:53:54.475979,0 days 00:00:41.010780,tanh,128,0.4,1.3682270642594094e-08,0.95,0.98,0.19117393938147198,0.8,1,128,small,0.24687628576767695,COMPLETE
969,969,-142.0,2021-12-15 18:53:54.492564,2021-12-15 18:54:54.375587,0 days 00:00:59.883023,tanh,128,0.2,1.0147189096997728e-06,0.95,0.98,0.12555832926962454,0.3,1,16,small,0.4197276610963353,COMPLETE
970,970,-1718.0,2021-12-15 18:54:54.391209,2021-12-15 18:55:14.143018,0 days 00:00:19.751809,tanh,128,0.1,8.274189929798616e-08,0.95,0.98,0.15911662674693358,0.3,1,128,small,0.6186289941785956,PRUNED
